Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases
1712,50,Male,Sneakers,Footwear,66,Wyoming,L,Cornsilk,Fall,3.1,Yes,Next Day Air,No,34,Debit Card,Monthly
1713,39,Male,T-shirt,Clothing,49,Alaska,L,CornflowerBlue,Fall,3,No,Free Shipping,Yes,30,Cash,Bi-Weekly
1714,53,Male,Coat,Outerwear,83,Alabama,S,LightGray,Summer,3.7,No,Standard,No,46,Bank Transfer,Fortnightly
1715,75,Female,Jewelry,Accessories,40,Indiana,L,BlueViolet,Winter,4.4,No,Free Shipping,Yes,30,Cash,Monthly
1716,46,Male,Hat,Accessories,65,Arkansas,S,Orchid,Summer,2.5,Yes,Next Day Air,No,51,Bank Transfer,Quarterly
1717,64,Male,T-shirt,Clothing,36,North Carolina,XL,LightSlateGray,Fall,4.3,Yes,Next Day Air,No,15,Bank Transfer,Annually
1718,20,Female,Jewelry,Accessories,51,South Dakota,M,SteelBlue,Fall,4.8,No,Store Pickup,No,98,PayPal,Fortnightly
1719,42,Male,Sandals,Footwear,23,Wyoming,S,PapayaWhip,Winter,2.7,No,2-Day Shipping,Yes,86,Venmo,Monthly
1720,20,Female,Socks,Clothing,78,Nevada,XL,PaleGoldenRod,Fall,3.9,No,2-Day Shipping,Yes,4,PayPal,Bi-Weekly
1721,38,Male,Sunglasses,Accessories,53,Colorado,L,WhiteSmoke,Winter,3.5,Yes,Express,Yes,95,Credit Card,Bi-Weekly
1722,46,Male,Backpack,Accessories,30,Ohio,XL,DeepSkyBlue,Spring,3.4,Yes,Standard,No,62,Cash,Annually
1723,63,Male,Belt,Accessories,65,Louisiana,XL,DarkBlue,Winter,3.7,No,Free Shipping,No,17,Bank Transfer,Bi-Weekly
1724,40,Male,Shoes,Footwear,30,Maryland,S,Cyan,Spring,4,Yes,Next Day Air,Yes,24,Venmo,Bi-Weekly
1725,28,Male,Pants,Clothing,84,North Carolina,XL,GreenYellow,Summer,4.9,Yes,Standard,No,51,Debit Card,Weekly
1726,46,Female,Coat,Outerwear,96,Georgia,S,WhiteSmoke,Summer,3.8,Yes,Free Shipping,No,90,Debit Card,Fortnightly
1727,61,Male,T-shirt,Clothing,88,Massachusetts,M,OrangeRed,Summer,4.4,No,Next Day Air,No,71,Cash,Quarterly
1728,39,Female,Hat,Accessories,47,Pennsylvania,M,Coral,Fall,3.1,No,2-Day Shipping,Yes,33,Debit Card,Every 3 Months
1729,45,Male,Backpack,Accessories,24,Maryland,S,PowderBlue,Winter,4.5,Yes,Free Shipping,No,21,Venmo,Annually
1730,73,Female,Hoodie,Clothing,40,Washington,M,LawnGreen,Fall,2.7,Yes,2-Day Shipping,No,62,Debit Card,Bi-Weekly
1731,69,Male,Hoodie,Clothing,39,Arkansas,L,LemonChiffon,Fall,4.9,No,Standard,No,33,Debit Card,Monthly
1732,62,Female,Shorts,Clothing,88,Colorado,M,PowderBlue,Spring,3.4,No,Next Day Air,No,36,Venmo,Fortnightly
1733,23,Female,Skirt,Clothing,81,Delaware,M,SaddleBrown,Fall,4.8,Yes,2-Day Shipping,No,2,Debit Card,Annually
1734,31,Female,Sandals,Footwear,46,South Carolina,XL,Chartreuse,Fall,3.8,Yes,2-Day Shipping,Yes,99,Credit Card,Every 3 Months
1735,42,Male,Pants,Clothing,35,Maryland,M,ForestGreen,Spring,2.6,Yes,Next Day Air,No,84,Bank Transfer,Weekly
1736,21,Male,Shoes,Footwear,61,Delaware,S,Aquamarine,Winter,3,Yes,2-Day Shipping,No,26,PayPal,Fortnightly
1737,74,Male,Sneakers,Footwear,85,Virginia,XL,DarkSlateGray,Summer,3.7,No,Express,No,93,Bank Transfer,Fortnightly
1738,45,Male,Gloves,Accessories,57,Vermont,S,Aqua,Spring,4.4,No,Free Shipping,No,94,Bank Transfer,Annually
1739,62,Male,Sweater,Clothing,56,Hawaii,S,SpringGreen,Fall,3,Yes,Standard,No,18,Venmo,Annually
1740,53,Female,Sunglasses,Accessories,69,Minnesota,S,Turquoise,Summer,2.8,No,2-Day Shipping,No,28,Venmo,Weekly
1741,37,Male,Belt,Accessories,57,North Dakota,L,LightGoldenRodYellow,Fall,3.1,No,Standard,Yes,38,Venmo,Bi-Weekly
1742,75,Female,Jacket,Outerwear,85,Hawaii,M,Navy,Winter,3.5,No,2-Day Shipping,Yes,4,Bank Transfer,Monthly
1743,26,Male,Hat,Accessories,46,Florida,L,LightGreen,Winter,4.3,No,Store Pickup,Yes,6,Venmo,Bi-Weekly
1744,53,Female,Sweater,Clothing,85,Washington,S,DarkOrchid,Spring,3.5,Yes,2-Day Shipping,No,50,PayPal,Fortnightly
1745,33,Male,Pants,Clothing,41,Wyoming,S,Black,Spring,4.1,No,Store Pickup,Yes,17,Credit Card,Weekly
1746,45,Male,Handbag,Accessories,15,Michigan,S,Pink,Fall,3.4,No,2-Day Shipping,Yes,1,Cash,Every 3 Months
1747,41,Male,Backpack,Accessories,53,Louisiana,M,Violet,Summer,3,Yes,Express,Yes,52,Credit Card,Quarterly
1748,39,Male,Shoes,Footwear,61,California,L,LightGray,Fall,3.9,No,Express,Yes,3,Cash,Monthly
1749,52,Male,Jeans,Clothing,33,Virginia,M,Crimson,Spring,2.7,No,Next Day Air,Yes,65,Debit Card,Bi-Weekly
1750,39,Female,Jewelry,Accessories,51,New York,XL,SaddleBrown,Winter,3.7,No,Express,Yes,62,Debit Card,Fortnightly
1751,50,Male,Sneakers,Footwear,64,North Carolina,XL,MistyRose,Winter,4.7,No,Express,No,16,Credit Card,Monthly
1752,34,Male,Coat,Outerwear,81,Arkansas,M,SpringGreen,Summer,3,No,Standard,Yes,71,Credit Card,Fortnightly
1753,47,Male,Socks,Clothing,59,Oregon,XL,FireBrick,Fall,4.6,Yes,Standard,No,35,Cash,Annually
1754,61,Male,Shorts,Clothing,71,Mississippi,M,DimGray,Winter,4.1,No,Free Shipping,No,5,Cash,Weekly
1755,65,Female,Sneakers,Footwear,94,Kentucky,XL,DarkKhaki,Summer,4.8,No,Next Day Air,No,43,Venmo,Every 3 Months
1756,75,Male,Blouse,Clothing,64,Oregon,S,DarkOrange,Summer,4.3,No,Store Pickup,No,27,Venmo,Bi-Weekly
1757,19,Male,Jeans,Clothing,52,Iowa,L,Teal,Summer,2.9,Yes,Standard,No,76,Bank Transfer,Annually
1758,69,Male,Backpack,Accessories,60,Alabama,XL,Brown,Fall,4.6,Yes,Express,No,6,PayPal,Bi-Weekly
1759,41,Male,Pants,Clothing,49,Alabama,L,LemonChiffon,Summer,3.5,No,Free Shipping,No,65,Bank Transfer,Every 3 Months
1760,61,Male,Pants,Clothing,40,Arizona,M,SeaShell,Summer,3.8,No,Store Pickup,No,3,Cash,Bi-Weekly
1761,61,Male,Sweater,Clothing,62,Mississippi,XL,OliveDrab,Summer,4.4,Yes,Standard,No,48,Debit Card,Bi-Weekly
1762,22,Female,T-shirt,Clothing,41,Georgia,M,Fuchsia,Spring,4.8,No,Express,No,79,PayPal,Quarterly
1763,47,Male,Belt,Accessories,43,Arizona,S,PeachPuff,Spring,3.9,No,Free Shipping,No,48,Cash,Quarterly
1764,22,Male,Pants,Clothing,41,Iowa,S,MediumBlue,Winter,4.9,Yes,Next Day Air,No,15,Cash,Bi-Weekly
1765,20,Male,Hoodie,Clothing,41,Kansas,XL,PapayaWhip,Spring,3.2,Yes,Free Shipping,Yes,24,Debit Card,Every 3 Months
1766,55,Female,Shirt,Clothing,80,Washington,M,MediumAquaMarine,Summer,3.2,Yes,Standard,Yes,90,Venmo,Every 3 Months
1767,63,Male,Backpack,Accessories,39,Louisiana,M,Crimson,Winter,3.5,No,Store Pickup,No,16,Cash,Annually
1768,67,Male,Sunglasses,Accessories,40,Oregon,M,Navy,Summer,2.7,No,Free Shipping,No,61,Debit Card,Every 3 Months
1769,73,Female,Blouse,Clothing,80,Delaware,L,SteelBlue,Summer,3.8,No,Next Day Air,No,68,PayPal,Every 3 Months
1770,55,Male,Boots,Footwear,51,Utah,S,CadetBlue,Summer,2.9,No,Next Day Air,Yes,18,Bank Transfer,Every 3 Months
1771,44,Male,Sweater,Clothing,45,Idaho,L,Ivory,Spring,3.4,Yes,Standard,No,71,PayPal,Bi-Weekly
1772,19,Male,Jacket,Outerwear,88,North Dakota,M,Brown,Winter,3.1,Yes,Free Shipping,No,15,Cash,Fortnightly
1773,63,Male,Boots,Footwear,24,Montana,L,CornflowerBlue,Fall,4.9,Yes,2-Day Shipping,Yes,99,Bank Transfer,Monthly
1774,54,Female,Jeans,Clothing,81,New Jersey,XL,LightSkyBlue,Spring,4.8,No,Free Shipping,No,89,Venmo,Annually
1775,54,Male,Backpack,Accessories,66,Wyoming,L,Magenta,Fall,2.9,Yes,Standard,No,85,Bank Transfer,Quarterly
1776,18,Female,Coat,Outerwear,67,Massachusetts,M,DarkCyan,Spring,4.4,Yes,Standard,No,0,Venmo,Annually
1777,37,Male,Jeans,Clothing,32,Oklahoma,L,SaddleBrown,Winter,2.9,Yes,Free Shipping,Yes,87,Cash,Monthly
1778,74,Male,Hat,Accessories,63,Alabama,XL,NavajoWhite,Summer,3.2,No,Express,Yes,50,Credit Card,Bi-Weekly
1779,74,Female,Skirt,Clothing,38,Illinois,L,LightSteelBlue,Fall,3.5,No,Next Day Air,Yes,83,Debit Card,Fortnightly
1780,61,Male,Socks,Clothing,52,Oregon,XL,LimeGreen,Summer,3.2,Yes,Free Shipping,Yes,92,PayPal,Fortnightly
1781,36,Male,Pants,Clothing,88,West Virginia,M,LemonChiffon,Spring,2.5,No,2-Day Shipping,No,63,Cash,Weekly
1782,52,Female,Jewelry,Accessories,28,New Jersey,S,NavajoWhite,Fall,2.6,Yes,Next Day Air,No,42,PayPal,Bi-Weekly
1783,49,Female,Sandals,Footwear,37,Pennsylvania,S,Snow,Summer,4.4,No,2-Day Shipping,No,90,Venmo,Bi-Weekly
1784,64,Male,T-shirt,Clothing,30,Wyoming,S,Gray,Fall,3.7,No,Store Pickup,Yes,16,Venmo,Bi-Weekly
1785,72,Male,Sandals,Footwear,29,Washington,M,YellowGreen,Summer,2.8,Yes,Store Pickup,Yes,19,Bank Transfer,Quarterly
1786,54,Female,Socks,Clothing,83,Wisconsin,M,LemonChiffon,Fall,4,Yes,2-Day Shipping,No,13,Credit Card,Bi-Weekly
1787,69,Female,Boots,Footwear,67,Georgia,S,AntiqueWhite,Winter,3.6,Yes,2-Day Shipping,No,82,PayPal,Fortnightly
1788,47,Female,Shorts,Clothing,40,Nebraska,L,Bisque,Fall,3.3,Yes,Next Day Air,Yes,23,Credit Card,Bi-Weekly
1789,28,Male,Backpack,Accessories,67,Iowa,XL,Yellow,Spring,3.4,Yes,2-Day Shipping,Yes,69,Cash,Monthly
1790,64,Male,Jeans,Clothing,49,Minnesota,XL,Aqua,Spring,4.4,No,Store Pickup,No,59,PayPal,Weekly
1791,30,Male,Belt,Accessories,31,Michigan,L,AliceBlue,Spring,4.1,No,Next Day Air,No,79,PayPal,Bi-Weekly
1792,41,Female,Skirt,Clothing,68,Wisconsin,XL,OldLace,Winter,3.3,No,Store Pickup,No,39,Cash,Bi-Weekly
1793,57,Male,Belt,Accessories,56,West Virginia,S,Linen,Spring,3.2,Yes,Store Pickup,Yes,37,Cash,Annually
1794,21,Male,Pants,Clothing,85,Connecticut,S,GreenYellow,Winter,3.9,Yes,2-Day Shipping,No,8,PayPal,Monthly
1795,44,Male,Coat,Outerwear,74,North Dakota,M,LavenderBlush,Summer,4.7,No,Standard,No,88,Debit Card,Every 3 Months
1796,56,Female,Sandals,Footwear,66,Nebraska,M,SlateGray,Winter,3.1,Yes,Express,No,76,Venmo,Monthly
1797,27,Female,Boots,Footwear,27,Arkansas,XL,DarkTurquoise,Spring,2.8,Yes,Standard,Yes,23,Cash,Quarterly
1798,49,Male,Shorts,Clothing,34,Virginia,L,LightSeaGreen,Fall,3.9,Yes,Express,No,81,Venmo,Bi-Weekly
1799,39,Male,Shirt,Clothing,88,Colorado,L,Brown,Fall,4.5,Yes,Free Shipping,Yes,73,Bank Transfer,Monthly
1800,61,Male,Shoes,Footwear,61,Iowa,XL,Turquoise,Fall,4.5,Yes,Next Day Air,No,31,Bank Transfer,Fortnightly
1801,67,Male,Socks,Clothing,40,Nebraska,M,Navy,Summer,3.7,Yes,Standard,No,41,Venmo,Fortnightly
1802,63,Female,T-shirt,Clothing,39,New Jersey,S,DarkBlue,Fall,3.3,No,Standard,Yes,8,Debit Card,Annually
1803,33,Male,Shirt,Clothing,58,Pennsylvania,L,DarkGray,Summer,3.1,Yes,Store Pickup,No,36,Cash,Monthly
1804,56,Male,Shirt,Clothing,55,North Carolina,M,DarkSlateBlue,Winter,4.3,No,Next Day Air,No,34,Bank Transfer,Weekly
1805,43,Male,Jewelry,Accessories,34,South Dakota,S,OrangeRed,Summer,3.3,Yes,Store Pickup,Yes,99,Debit Card,Bi-Weekly
1806,29,Male,Belt,Accessories,65,California,XL,Chocolate,Spring,3.3,Yes,Free Shipping,No,65,Venmo,Weekly
1807,32,Male,Shirt,Clothing,89,Nevada,L,DarkSeaGreen,Summer,3.1,Yes,Express,No,23,Cash,Quarterly
1808,66,Male,Shorts,Clothing,84,Kansas,XL,LightSteelBlue,Summer,2.6,No,Free Shipping,Yes,91,PayPal,Weekly
1809,20,Male,Jeans,Clothing,44,Kentucky,L,Maroon,Winter,3.5,Yes,Free Shipping,No,16,Credit Card,Fortnightly
1810,40,Female,Hat,Accessories,46,Montana,L,MediumOrchid,Fall,2.6,No,Store Pickup,Yes,89,Venmo,Annually
1811,43,Female,Sandals,Footwear,58,Massachusetts,L,RoyalBlue,Winter,2.7,Yes,Next Day Air,No,47,Venmo,Weekly
1812,67,Male,Shorts,Clothing,62,Louisiana,S,Lavender,Winter,4.6,No,Express,Yes,44,Debit Card,Monthly
1813,66,Male,Shoes,Footwear,59,California,S,Green,Fall,2.8,No,Next Day Air,No,45,PayPal,Fortnightly
1814,69,Male,Belt,Accessories,40,Florida,M,DarkMagenta,Spring,4.9,Yes,Next Day Air,No,52,Cash,Fortnightly
1815,26,Male,Backpack,Accessories,42,Georgia,S,DarkMagenta,Summer,4.7,No,Free Shipping,Yes,40,Cash,Fortnightly
1816,45,Female,Backpack,Accessories,15,Hawaii,S,RoyalBlue,Summer,2.6,Yes,Express,No,40,Bank Transfer,Bi-Weekly
1817,60,Male,T-shirt,Clothing,62,New Jersey,XL,Maroon,Fall,3.7,Yes,Next Day Air,No,24,Debit Card,Weekly
1818,50,Male,Scarf,Accessories,42,Nebraska,S,DarkOrchid,Winter,2.8,Yes,Next Day Air,Yes,97,PayPal,Monthly
1819,49,Female,Sweater,Clothing,33,Ohio,S,MintCream,Spring,2.6,No,Store Pickup,Yes,14,PayPal,Weekly
1820,50,Female,Sunglasses,Accessories,22,Wyoming,XL,HoneyDew,Summer,2.7,No,Standard,No,76,Venmo,Annually
1821,39,Male,T-shirt,Clothing,72,New Hampshire,XL,Linen,Spring,3.5,Yes,2-Day Shipping,No,4,Venmo,Quarterly
1822,64,Male,Boots,Footwear,82,New Jersey,S,LightGray,Summer,3.6,Yes,Standard,Yes,26,Credit Card,Quarterly
1823,63,Female,Shorts,Clothing,59,Delaware,S,DarkGoldenRod,Spring,2.6,No,2-Day Shipping,Yes,56,Bank Transfer,Every 3 Months
1824,24,Male,Hoodie,Clothing,70,Hawaii,L,LimeGreen,Summer,4.9,Yes,Standard,No,59,Venmo,Annually
1825,42,Female,Handbag,Accessories,31,Virginia,XL,BlueViolet,Fall,3.4,No,Standard,Yes,12,Venmo,Quarterly
1826,56,Female,Coat,Outerwear,87,Indiana,L,MediumOrchid,Fall,3,No,Free Shipping,Yes,96,Venmo,Bi-Weekly
1827,31,Male,Sweater,Clothing,70,Georgia,M,DarkGoldenRod,Winter,4.3,Yes,Next Day Air,No,67,Credit Card,Quarterly
1828,63,Female,Coat,Outerwear,73,Virginia,XL,LightBlue,Fall,4.5,Yes,Store Pickup,Yes,25,Venmo,Quarterly
1829,24,Male,Pants,Clothing,65,Minnesota,M,Orchid,Fall,2.8,No,2-Day Shipping,No,61,Debit Card,Weekly
1830,21,Male,Sweater,Clothing,36,North Carolina,M,BurlyWood,Summer,4.9,No,Next Day Air,Yes,41,Venmo,Monthly
1831,55,Female,Blouse,Clothing,51,Utah,S,Lime,Winter,4.2,Yes,2-Day Shipping,No,63,PayPal,Monthly
1832,26,Male,Pants,Clothing,63,Kentucky,L,ForestGreen,Fall,2.7,Yes,Express,No,25,Credit Card,Weekly
1833,23,Male,Jacket,Outerwear,63,Alaska,L,PaleGreen,Spring,3.3,No,2-Day Shipping,Yes,28,Venmo,Quarterly
1834,24,Male,Scarf,Accessories,60,New Hampshire,XL,LightBlue,Fall,3.3,No,Standard,No,96,PayPal,Weekly
1835,51,Male,Pants,Clothing,61,Connecticut,XL,SandyBrown,Spring,2.9,Yes,Standard,Yes,99,Credit Card,Monthly
1836,20,Female,Dress,Clothing,30,Connecticut,M,DarkSlateGray,Spring,4.7,No,Express,Yes,47,PayPal,Monthly
1837,23,Female,Skirt,Clothing,84,Delaware,L,Aquamarine,Winter,4.6,Yes,2-Day Shipping,Yes,80,Cash,Every 3 Months
1838,44,Female,Socks,Clothing,86,Arkansas,XL,Indigo,Fall,2.6,Yes,Free Shipping,Yes,27,Bank Transfer,Weekly
1839,67,Male,Pants,Clothing,65,Florida,L,Gray,Fall,4.1,Yes,2-Day Shipping,No,71,PayPal,Every 3 Months
1840,26,Male,Sneakers,Footwear,30,Montana,XL,Navy,Fall,4,No,Next Day Air,No,38,Cash,Fortnightly
1841,52,Female,Sandals,Footwear,53,Utah,XL,DarkBlue,Spring,4.3,Yes,Standard,Yes,30,PayPal,Fortnightly
1842,71,Female,Coat,Outerwear,62,Pennsylvania,S,LightGoldenRodYellow,Winter,4.2,No,Store Pickup,Yes,48,Debit Card,Bi-Weekly
1843,33,Male,Backpack,Accessories,31,California,XL,Beige,Winter,3.5,Yes,Next Day Air,Yes,58,Venmo,Every 3 Months
1844,70,Female,Skirt,Clothing,83,California,M,Gray,Summer,4.6,No,Store Pickup,Yes,86,Bank Transfer,Weekly
1845,44,Male,Belt,Accessories,61,Tennessee,M,Red,Summer,2.7,Yes,Free Shipping,No,33,Venmo,Annually
1846,25,Female,Sweater,Clothing,78,Florida,S,DarkGoldenRod,Summer,2.5,No,Express,Yes,89,Debit Card,Weekly
1847,73,Male,Sneakers,Footwear,34,Michigan,S,DarkRed,Summer,3.3,Yes,2-Day Shipping,No,46,PayPal,Fortnightly
1848,75,Male,Hoodie,Clothing,47,Arizona,XL,SandyBrown,Fall,2.8,No,2-Day Shipping,Yes,27,Venmo,Fortnightly
1849,66,Male,Shoes,Footwear,53,Arkansas,XL,FloralWhite,Summer,3.3,Yes,Free Shipping,No,58,Credit Card,Monthly
1850,68,Male,Gloves,Accessories,53,Oregon,S,Plum,Fall,4.3,Yes,Free Shipping,No,27,PayPal,Annually
1851,18,Female,Shirt,Clothing,70,Washington,M,Orchid,Spring,4,Yes,Standard,No,95,Bank Transfer,Annually
1852,37,Male,Jeans,Clothing,82,New York,S,Black,Winter,4.6,Yes,Free Shipping,No,21,PayPal,Every 3 Months
1853,62,Female,Hat,Accessories,37,Missouri,S,Pink,Summer,3.7,No,Free Shipping,Yes,11,Debit Card,Every 3 Months
1854,59,Male,Sweater,Clothing,31,Idaho,L,MidnightBlue,Summer,3.5,Yes,Free Shipping,No,41,Cash,Quarterly
1855,19,Male,Sweater,Clothing,89,Indiana,S,GhostWhite,Summer,3.6,No,Standard,No,76,Credit Card,Bi-Weekly
1856,50,Male,Coat,Outerwear,100,Louisiana,L,LightSeaGreen,Winter,3.7,Yes,Standard,No,13,Venmo,Fortnightly
1857,18,Female,Belt,Accessories,44,New Hampshire,S,DeepPink,Fall,3.7,Yes,Store Pickup,No,61,Credit Card,Bi-Weekly
1858,20,Male,Boots,Footwear,45,Arizona,XL,LemonChiffon,Winter,2.8,Yes,Standard,Yes,13,Bank Transfer,Monthly
1859,35,Male,Socks,Clothing,83,Tennessee,S,LightYellow,Spring,4.8,No,Next Day Air,Yes,37,Venmo,Every 3 Months
1860,46,Female,Handbag,Accessories,69,New York,L,PaleVioletRed,Spring,3.1,No,Store Pickup,No,72,Debit Card,Quarterly
1861,28,Male,Gloves,Accessories,36,Oklahoma,M,Silver,Winter,3.7,Yes,Free Shipping,No,93,Cash,Annually
1862,62,Male,Shoes,Footwear,20,Arkansas,M,DarkCyan,Fall,4.1,No,Free Shipping,Yes,92,PayPal,Monthly
1863,33,Male,Sandals,Footwear,81,Louisiana,S,OliveDrab,Fall,3,No,Standard,No,88,Cash,Annually
1864,30,Female,Skirt,Clothing,75,Florida,L,PeachPuff,Fall,4.6,Yes,2-Day Shipping,Yes,19,PayPal,Monthly
1865,60,Female,Hat,Accessories,50,Illinois,S,Violet,Summer,4.3,Yes,Next Day Air,No,73,Cash,Every 3 Months
1866,46,Male,Sandals,Footwear,81,Kansas,S,YellowGreen,Fall,2.5,No,2-Day Shipping,No,82,Venmo,Quarterly
1867,47,Female,Backpack,Accessories,67,Alaska,M,Olive,Winter,4.7,Yes,Standard,No,17,Credit Card,Fortnightly
1868,41,Male,Coat,Outerwear,97,Virginia,L,MintCream,Fall,3.3,Yes,2-Day Shipping,Yes,68,Debit Card,Bi-Weekly
1869,60,Female,Dress,Clothing,36,New Mexico,L,YellowGreen,Summer,3.7,Yes,2-Day Shipping,No,91,Cash,Annually
1870,43,Male,T-shirt,Clothing,60,New York,XL,MediumTurquoise,Spring,3.4,Yes,2-Day Shipping,Yes,83,Venmo,Annually
1871,21,Male,Sweater,Clothing,89,Oregon,S,SteelBlue,Winter,4.2,Yes,Store Pickup,Yes,98,Debit Card,Fortnightly
1872,22,Male,Jeans,Clothing,50,Massachusetts,XL,Orange,Winter,4.6,No,Free Shipping,No,71,Credit Card,Every 3 Months
1873,23,Male,Shirt,Clothing,79,Louisiana,M,Gainsboro,Winter,2.6,Yes,Store Pickup,Yes,97,Cash,Bi-Weekly
1874,71,Male,Backpack,Accessories,57,Alaska,S,MediumAquaMarine,Fall,3.7,Yes,Store Pickup,No,27,Venmo,Fortnightly
1875,74,Male,Shirt,Clothing,46,Rhode Island,XL,Indigo,Spring,4.1,No,Next Day Air,Yes,40,Debit Card,Quarterly
1876,67,Female,Sweater,Clothing,38,Alaska,M,LightSeaGreen,Spring,2.6,Yes,Express,Yes,67,Debit Card,Quarterly
1877,42,Female,Hat,Accessories,22,Arkansas,S,SeaShell,Spring,4.6,Yes,Free Shipping,No,52,Credit Card,Every 3 Months
1878,30,Male,Sandals,Footwear,75,North Dakota,L,MintCream,Winter,3.5,No,Standard,Yes,35,Venmo,Every 3 Months
1879,64,Female,Shirt,Clothing,44,Wyoming,M,Lavender,Spring,4.9,Yes,2-Day Shipping,Yes,19,Debit Card,Every 3 Months
1880,74,Female,Dress,Clothing,59,Hawaii,M,DarkGreen,Fall,4,No,Free Shipping,Yes,23,Credit Card,Weekly
1881,34,Female,Belt,Accessories,41,Kansas,L,LawnGreen,Summer,4.4,Yes,Store Pickup,No,80,PayPal,Every 3 Months
1882,50,Male,Hat,Accessories,49,Louisiana,S,White,Winter,2.7,Yes,Free Shipping,No,5,PayPal,Annually
1883,49,Male,Sweater,Clothing,75,West Virginia,XL,Chartreuse,Winter,4.6,No,Store Pickup,Yes,44,Bank Transfer,Monthly
1884,42,Male,T-shirt,Clothing,74,Wisconsin,M,Indigo,Fall,3.8,Yes,Free Shipping,Yes,45,Bank Transfer,Fortnightly
1885,42,Female,Jewelry,Accessories,16,Oregon,M,Orange,Fall,2.9,No,Free Shipping,No,92,PayPal,Quarterly
1886,50,Female,T-shirt,Clothing,43,Minnesota,L,ForestGreen,Winter,3.8,Yes,Free Shipping,Yes,79,Credit Card,Annually
1887,47,Male,T-shirt,Clothing,67,Idaho,M,LavenderBlush,Fall,4.9,Yes,2-Day Shipping,No,45,PayPal,Every 3 Months
1888,22,Male,Hoodie,Clothing,78,Pennsylvania,M,MediumAquaMarine,Summer,4.3,No,Store Pickup,No,10,Venmo,Fortnightly
1889,47,Male,Pants,Clothing,43,West Virginia,S,MintCream,Spring,4.3,No,Free Shipping,No,45,PayPal,Monthly
1890,41,Male,Pants,Clothing,57,Pennsylvania,L,Black,Spring,3,Yes,Express,Yes,69,Venmo,Annually
1891,50,Female,Dress,Clothing,45,Virginia,M,MidnightBlue,Spring,4.1,Yes,2-Day Shipping,Yes,59,Cash,Every 3 Months
1892,48,Male,Belt,Accessories,66,Oregon,M,DarkTurquoise,Winter,2.9,No,Free Shipping,Yes,91,PayPal,Annually
1893,27,Male,Socks,Clothing,48,Oregon,M,Gold,Winter,3.7,Yes,Express,No,78,PayPal,Every 3 Months
1894,34,Male,Sweater,Clothing,48,New York,S,Yellow,Fall,4.2,Yes,Standard,Yes,78,Debit Card,Quarterly
1895,38,Female,Scarf,Accessories,28,Maryland,S,ForestGreen,Spring,4.1,No,Next Day Air,No,42,Venmo,Monthly
1896,74,Male,Hat,Accessories,16,New York,S,Blue,Winter,3.8,No,Store Pickup,No,68,Credit Card,Monthly
1897,21,Male,Sandals,Footwear,74,Colorado,S,Chartreuse,Spring,3.5,No,Free Shipping,Yes,16,Cash,Annually
1898,75,Female,Blouse,Clothing,77,Iowa,M,Indigo,Summer,4.2,No,Free Shipping,Yes,58,Credit Card,Every 3 Months
1899,67,Female,Shoes,Footwear,34,Alaska,M,Violet,Winter,4.7,Yes,Standard,No,90,PayPal,Weekly
1900,57,Female,Jeans,Clothing,83,New Mexico,XL,AliceBlue,Fall,4.3,No,Express,No,31,Cash,Every 3 Months
1901,34,Female,Blouse,Clothing,53,Michigan,S,Green,Winter,3.5,No,Standard,No,33,Bank Transfer,Quarterly
1902,36,Female,Blouse,Clothing,73,Florida,L,MediumSpringGreen,Winter,2.7,Yes,Standard,No,52,Credit Card,Weekly
1903,55,Male,Hoodie,Clothing,56,Virginia,M,Fuchsia,Summer,2.7,No,Express,Yes,40,Venmo,Monthly
1904,57,Male,Hoodie,Clothing,81,Massachusetts,XL,Chocolate,Winter,4.3,Yes,Express,No,42,Cash,Monthly
1905,26,Female,Coat,Outerwear,70,Alaska,S,DarkViolet,Summer,3.8,Yes,Standard,Yes,82,PayPal,Monthly
1906,65,Male,Shorts,Clothing,52,Pennsylvania,S,DarkTurquoise,Summer,3.7,No,Free Shipping,No,43,Debit Card,Every 3 Months
1907,20,Male,T-shirt,Clothing,68,Wyoming,S,DarkOliveGreen,Winter,2.8,No,Free Shipping,No,41,Credit Card,Bi-Weekly
1908,63,Male,Scarf,Accessories,68,North Dakota,M,Moccasin,Fall,2.6,Yes,Standard,Yes,35,Bank Transfer,Bi-Weekly
1909,40,Male,Sweater,Clothing,45,California,S,Navy,Fall,2.8,No,Express,Yes,39,Cash,Weekly
1910,62,Female,Jacket,Outerwear,74,Virginia,L,Orchid,Summer,4.2,No,2-Day Shipping,No,23,Venmo,Annually
1911,46,Male,Hat,Accessories,37,Pennsylvania,L,DarkGreen,Fall,3.7,Yes,Express,No,87,Cash,Every 3 Months
1912,37,Female,Dress,Clothing,67,Michigan,L,LimeGreen,Fall,3.5,Yes,Standard,Yes,32,Credit Card,Every 3 Months
1913,18,Male,Belt,Accessories,21,Massachusetts,L,DarkSlateBlue,Fall,4.8,Yes,Express,Yes,44,Debit Card,Weekly
1914,51,Male,Sneakers,Footwear,46,Hawaii,XL,PowderBlue,Winter,2.5,Yes,Next Day Air,Yes,58,PayPal,Monthly
